"PolarAngle","vtkOriginalPointIds","Points:0","Points:1","Points:2"
206.64,55445,70.804,10.118,98.996
206.3,55446,70.756,9.9608,98.979
228.09,55447,70.951,10.715,98.795
226.76,55448,70.946,10.651,98.618
229.5,55449,70.967,10.771,98.658
203.6,55465,70.719,9.8465,99.09
229.87,55466,70.985,10.911,98.721
229.72,55467,71.007,11.09,98.702
229.66,55468,71.022,11.276,98.728
239.06,55469,71.009,12.114,98.54
205.32,55475,70.685,9.7322,99.056
206,55476,70.682,9.7326,99.164
208.64,55477,70.657,9.6548,99.089
228.58,55478,71.035,11.362,98.568
228.38,55479,71.041,11.524,98.591
232.25,55480,71.028,11.936,98.606
233.44,55481,71.015,12.043,98.644
209.17,55486,70.637,9.6137,99.206
209.62,55487,70.622,9.5871,99.335
227.34,55488,71.047,11.636,98.472
227.63,55489,71.038,11.81,98.535
211.99,55495,70.575,9.477,99.474
212.2,55501,70.518,9.345,99.643
212.52,55502,70.518,9.3652,99.851
212.65,55514,70.458,9.2263,99.942
212.99,55515,70.408,9.1164,100.03
213.19,55516,70.39,9.0962,100.2
213.55,55532,70.326,8.9569,100.25
210.44,55533,70.259,8.8202,100.29
208.56,55534,70.227,8.7797,100.47
206.47,55548,70.154,8.6391,100.52
202.37,55549,70.078,8.4976,100.55
200.93,55550,70.021,8.4157,100.71
200.27,55565,69.94,8.2917,100.82
199.13,55566,69.87,8.1805,100.88
198.04,55567,69.818,8.1175,101
197.18,55575,69.734,7.9882,101.03
195.43,55576,69.671,7.9302,101.2
193.58,55583,69.626,7.8909,101.34
193.11,55584,69.571,7.8371,101.44
190.73,55592,69.508,7.7844,101.57
188.36,55611,69.433,7.7108,101.68
185.9,55636,69.363,7.6496,101.79
0,55656,67.505,5.5651,100.31
0,55658,67.471,5.5331,100.45
185.12,55659,69.268,7.5377,101.85
195.54,55681,69.029,7.2271,101.86
185.9,55682,69.141,7.3867,101.9
1.4336,55704,68.895,7.0985,101.98
0,55722,67.493,5.5498,100.92
144.58,55723,68.784,6.9584,101.97
177.35,55724,68.77,6.9814,102.09
172.52,55725,68.67,6.8447,102.03
0,55748,67.545,5.6015,101.13
176.44,55749,68.568,6.7161,102
0,55764,67.524,5.5927,101.26
0,55765,67.606,5.6691,101.36
173.04,55766,68.357,6.4633,101.91
175.03,55768,68.248,6.3589,101.95
176.27,55769,68.469,6.6105,102.01
0,55785,67.601,5.6793,101.49
0,55786,67.549,5.6554,101.66
0,55787,67.695,5.7737,101.6
173.82,55788,68.158,6.2858,102.02
0,55790,68.055,6.1849,102.03
0,55809,67.735,5.8371,101.78
0,55810,67.586,5.7199,101.88
0,55811,67.86,5.9793,101.94
0,55812,67.708,5.8513,102
0,55813,67.954,6.0992,102.08
0,55814,67.82,5.9862,102.15
154.67,55942,59.258,29.976,96.853
155.07,55943,59.165,29.967,97.162
155.17,55944,59.075,29.957,97.022
154.47,55945,59.487,30,96.872
155.3,55946,59.343,29.986,97.09
151.91,55947,59.69,30.02,96.925
153.75,55948,59.519,30.004,97.173
148.49,55949,59.887,30.037,96.949
153.25,55950,59.983,30.043,97.391
